sheet,cell,row,column,type,value,number_format,style_id
Détails,F44,44,6,FORMULA,=C44*12,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",94
Détails,G44,44,7,FORMULA,=+F44*0.7,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",94
Détails,F45,45,6,NUMBER,4,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",94
Détails,A46,46,1,TEXT,COUPES:,General,88
Détails,B46,46,2,TEXT,Jours,General,91
Détails,C46,46,3,TEXT,Semaines,General,91
Détails,D46,46,4,TEXT,Mois,General,91
Détails,F46,46,6,TEXT,Couts,General,87
Détails,A47,47,1,TEXT,Tranomaro,General,85
Détails,B47,47,2,TEXT,50 x 75 = 3 750,General,96
Détails,C47,47,3,FORMULA,=3750*5,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",93
Détails,D47,47,4,FORMULA,=+C47*4,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",93
Détails,F47,47,6,TEXT,80 Ar/kg => 100 Ar/kg,General,59
Détails,G47,47,7,FORMULA,=100+80,General,59
Détails,A48,48,1,TEXT,Amboasary,General,85
Détails,B48,48,2,TEXT,25 x 75 = 1 875,General,96
Détails,C48,48,3,FORMULA,=1875*5,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",93
Détails,D48,48,4,FORMULA,=+C48*4,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",93
Détails,F48,48,6,TEXT,80 Ar/kg => 100 Ar/kg,General,59
Détails,A49,49,1,TEXT,Fort dauphin,General,85
Détails,B49,49,2,TEXT,250 x 75 = 18 750,General,96
Détails,C49,49,3,FORMULA,=18750*5,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",93
Détails,D49,49,4,FORMULA,=+C49*4,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",93
Détails,F49,49,6,TEXT,80 Ar/kg => 100 Ar/kg,General,59
Détails,A51,51,1,TEXT,Avec comme objectif: prioriser le centre de coupe de Tranomaro => diminuer de 30% les matieres à transporter,General,85
Détails,A53,53,1,TEXT,Ranopiso,General,88
Détails,A60,60,1,TEXT,LOGISTIQUES,General,98
Détails,F60,60,6,TEXT,Capacité,General,1295
Détails,A61,61,1,TEXT,Transport,General,88
Détails,D61,61,4,TEXT,Fréquence,General,87
Détails,E61,61,5,TEXT,Jour,General,87
Détails,F61,61,6,TEXT,Semaine,General,87
Détails,G61,61,7,TEXT,Disponibilité,General,87
Détails,A62,62,1,TEXT,Tsimalaha - Tranomaro,General,89
Détails,B62,62,2,TEXT,15 km,General,59
Détails,C62,62,3,TEXT,Tracteur,General,59
Détails,D62,62,4,TEXT,1 AR/J,General,59
Détails,E62,62,5,NUMBER,6,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",93
Détails,F62,62,6,FORMULA,=+E62*6,General,69
Détails,G62,62,7,FORMULA,=+C25,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",99
Détails,H62,62,8,TEXT,1 Tracteur,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",99
Détails,A63,63,1,TEXT,Andranondambo - Tranomaro,General,89
Détails,B63,63,2,TEXT,25 km,General,59
Détails,C63,63,3,TEXT,Camion,General,59
Détails,D63,63,4,TEXT,1 AR/J,General,59
Détails,E63,63,5,NUMBER,15,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",93
Détails,F63,63,6,FORMULA,=+E63*6,General,69
Détails,G63,63,7,FORMULA,=+C26,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",99
Détails,H63,63,8,TEXT,1 Camion,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",99
Détails,A64,64,1,TEXT,Marorotro - Tranomaro,General,89
Détails,B64,64,2,TEXT,30 km,General,59
Détails,C64,64,3,TEXT,Camion,General,59
Détails,D64,64,4,TEXT,1 AR/J,General,59
Détails,E64,64,5,NUMBER,15,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",93
Détails,F64,64,6,FORMULA,=+E64*6,General,69
Détails,G64,64,7,FORMULA,=+C27,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",99
Détails,A65,65,1,TEXT,Sakamasy,General,85
Détails,B65,65,2,TEXT,239 km,General,59
Détails,C65,65,3,TEXT,Camion,General,59
Détails,D65,65,4,TEXT,1 AR/Sem,General,59
Détails,A66,66,1,TEXT,Tranomaro - Fort Dauphin,General,85
Détails,B66,66,2,TEXT,139 km,General,59
Détails,C66,66,3,TEXT,Camion,General,59
Détails,D66,66,4,TEXT,2 AR/Sem,General,59
Détails,F66,66,6,FORMULA,=15*2,General,69
Détails,G66,66,7,FORMULA,=+SUM(G62:G64),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",99
Détails,H66,66,8,TEXT,3 Camions,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",99
Détails,A67,67,1,TEXT,Ranopiso - Fort Dauphin,General,85
Détails,B67,67,2,TEXT,43 km,General,59
Détails,C67,67,3,TEXT,Camion,General,59
Détails,D67,67,4,TEXT,1 AR/J,General,59
Détails,E67,67,5,NUMBER,15,General,59
Détails,F67,67,6,FORMULA,=+E67*5,General,69
Détails,G67,67,7,FORMULA,=+C28,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",99
Détails,H67,67,8,TEXT,1 Camions,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",99
Détails,G68,68,7,FORMULA,=SUM(G66:G67),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",99
Détails,A69,69,1,TEXT,Existants,General,88
Détails,A70,70,1,TEXT,02 Camions de 15 T,General,86
Détails,A71,71,1,TEXT,01 Tracteur de 6 T,General,89
Détails,A72,72,1,TEXT,01 Voiture de direction 4x4,General,89
Détails,A74,74,1,TEXT,=> Acquisition 3 camions + voiture 4x4,General,92
Détails,A75,75,1,TEXT,Consommation,General,59
Détails,B75,75,2,TEXT,45 l au 100,General,59
Détails,A76,76,1,TEXT,Entretiens,General,87
Détails,A77,77,1,TEXT,1 fois par semaine: graissage roulement et croisillon,General,59
Détails,D77,77,4,TEXT,500 g/entretien,General,59
Détails,G77,77,7,FORMULA,=0.5*6*4,General,59
Détails,A78,78,1,TEXT,Vidanges,General,59
Détails,C78,78,3,NUMBER,5000,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",93
Détails,D78,78,4,TEXT,km ou 03 mois,General,59
Détails,E78,78,5,TEXT,"Filtre huile, air  et GO",General,59
Détails,G78,78,7,TEXT,12 litres de huile 40,General,87
Détails,A80,80,1,TEXT,Kilometrage /semaine,General,59
Détails,E80,80,5,TEXT,Par mois,General,87
Détails,A81,81,1,TEXT,Tracteur,General,59
Détails,B81,81,2,TEXT,5 x 16 km x 2,General,59
Détails,C81,81,3,FORMULA,=80*2,"#,##0.00_ ;[Red]\-#,##0.00\ ",1399
Détails,D81,81,4,TEXT,Par semaine,General,59
Détails,E81,81,5,FORMULA,=+C81*4,General,59
Détails,F81,81,6,TEXT,Environ TRA,General,59
Détails,G81,81,7,FORMULA,=12*6,General,59
Détails,A82,82,1,TEXT,Camion TRA FD N°1 SOMIDA,General,59
Détails,B82,82,2,TEXT,6 x 30 km,General,59
Détails,C82,82,3,NUMBER,180,"#,##0.00_ ;[Red]\-#,##0.00\ ",1399
Détails,D82,82,4,TEXT,Par semaine,General,59
Détails,E82,82,5,FORMULA,=+C82*4,General,59
Détails,F82,82,6,TEXT,Environ TRA,General,59
Détails,A83,83,1,TEXT,Camion TRA FD N° 2 SOMIDA,General,59
Détails,B83,83,2,TEXT,2 x 239 km x 1,General,59
Détails,C83,83,3,FORMULA,=239*2,"#,##0.00_ ;[Red]\-#,##0.00\ ",1399
Détails,D83,83,4,TEXT,Par semaine,General,59
Détails,E83,83,5,FORMULA,=+C83*4,General,59
Détails,F83,83,6,TEXT,Ampandrandava,General,59
Détails,A84,84,1,TEXT,Camion TRA FD N°3 SOMIDA,General,59
Détails,B84,84,2,TEXT,2 x73 km x 1,General,59
Détails,C84,84,3,NUMBER,146,"#,##0.00_ ;[Red]\-#,##0.00\ ",1399
Détails,D84,84,4,TEXT,Par semaine,General,59
Détails,E84,84,5,FORMULA,=+C84*4,General,59
Détails,F84,84,6,TEXT,Amboasary,General,59
Détails,B85,85,2,TEXT,Total,General,102
Détails,C85,85,3,FORMULA,=SUM(C81:C84),"#,##0.00_ ;[Red]\-#,##0.00\ ",1400
Détails,D85,85,4,TEXT,Km,General,59
Détails,E85,85,5,FORMULA,=SUM(E81:E84),"#,##0.00_ ;[Red]\-#,##0.00\ ",1400
Détails,B86,86,2,TEXT,Consommation GO,General,102
Détails,C86,86,3,FORMULA,=+C85*0.45,"#,##0.00_ ;[Red]\-#,##0.00\ ",1400
Détails,D86,86,4,TEXT,Litres/semaine,General,59
Détails,E86,86,5,FORMULA,=+E85*0.45,"#,##0.00_ ;[Red]\-#,##0.00\ ",1400
Détails,A87,87,1,TEXT,Pneumatiques,General,59
Détails,B87,87,2,TEXT,Tous les 06 mois,General,59
Détails,E87,87,5,FORMULA,=+E86*4000,"#,##0.00_ ;\-#,##0.00\ ",1401
Détails,A88,88,1,TEXT,Camion 1,General,59
Détails,B88,88,2,NUMBER,6,General,59
Détails,C88,88,3,NUMBER,1000000,General,59
Détails,D88,88,4,FORMULA,=+B88*C88,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",93
Détails,A89,89,1,TEXT,Camion 2,General,59
Détails,B89,89,2,NUMBER,10,General,59
Détails,C89,89,3,NUMBER,1000000,General,59
Détails,D89,89,4,FORMULA,=+B89*C89,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",93
Détails,A90,90,1,TEXT,Camion 3,General,59
Détails,B90,90,2,NUMBER,10,General,59
Détails,C90,90,3,NUMBER,1000000,General,59
Détails,D90,90,4,FORMULA,=+B90*C90,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",93
Détails,D91,91,4,FORMULA,=SUM(D88:D90),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",99
Détails,E91,91,5,FORMULA,=+D91*2,"#,##0.00_ ;\-#,##0.00\ ",1401
Détails,A92,92,1,TEXT,Réparations,General,59
Détails,B92,92,2,NUMBER,100000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1399
Détails,C92,92,3,TEXT,Ar / camion/3 mois,General,59
Détails,A93,93,1,TEXT,Chauffeurs,General,59
Détails,B93,93,2,NUMBER,200000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1399
Détails,A94,94,1,TEXT,Aides Chauffeurs,General,59
Détails,B94,94,2,NUMBER,150000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1399
Détails,A96,96,1,TEXT,Valeurs,General,59
Détails,C96,96,3,TEXT,Amortissements,General,59
Détails,A97,97,1,TEXT,Camions,General,59
Détails,B97,97,2,NUMBER,70000000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1399
Détails,C97,97,3,FORMULA,=+B97*0.25,"#,##0.00_ ;[Red]\-#,##0.00\ ",1399
Détails,A98,98,1,TEXT,Camions,General,59
Détails,B98,98,2,NUMBER,120000000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1399
Détails,C98,98,3,FORMULA,=+B98*0.25,"#,##0.00_ ;[Red]\-#,##0.00\ ",1399
Détails,A99,99,1,TEXT,Camions,General,59
Détails,B99,99,2,FORMULA,=+B98,"#,##0.00_ ;[Red]\-#,##0.00\ ",1399
Détails,C99,99,3,FORMULA,=+B99*0.25,"#,##0.00_ ;[Red]\-#,##0.00\ ",1399
Détails,F99,99,6,FORMULA,=+B99*1.2,General,59
Détails,G99,99,7,FORMULA,=+F99/3,General,59
Détails,I99,99,9,FORMULA,=250000000/3750,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",97
Détails,B100,100,2,FORMULA,=SUM(B97:B99),"#,##0.00_ ;[Red]\-#,##0.00\ ",1402
Détails,C100,100,3,FORMULA,=SUM(C97:C99),"#,##0.00_ ;[Red]\-#,##0.00\ ",1402
Détails,D100,100,4,FORMULA,=+C100/12,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",93
Détails,A101,101,1,TEXT,Frais financiers,General,59
Détails,B101,101,2,FORMULA,=+B100*0.1,"#,##0.00_ ;[Red]\-#,##0.00\ ",1399
Détails,D101,101,4,FORMULA,=+B101/12,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",93
Détails,A106,106,1,TEXT,ABR,General,59
Détails,B106,106,2,NUMBER,1250,"#,##0.00",129
Détails,A107,107,1,TEXT,TRA,General,59
Détails,B107,107,2,NUMBER,1250,"#,##0.00",129
Détails,B108,108,2,FORMULA,=SUM(B106:B107),"#,##0.00",142
Détails,A109,109,1,TEXT,Revoir les investissements location vs investissement,General,157
Détails,A110,110,1,TEXT,Evaluer les investissements à faire sur Ampandranava,General,157
Détails,A111,111,1,TEXT,Revoir la quantité à exporter pour Elinar,General,157
Détails,A112,112,1,TEXT,Optimiser le cout de transport,General,157
Détails,A114,114,1,TEXT,SPSM,General,59
Détails,B114,114,2,NUMBER,1800,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",93
Détails,A115,115,1,TEXT,SDM,General,59
Détails,B115,115,2,NUMBER,300,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-",93
Détails,A116,116,1,TEXT,Cout de production de SDM à calculer et rentabilité à analyser,General,59
Commandes,C2,2,3,FORMULA,=+C45,"#,##0.00_ ;[Red]\-#,##0.00\ ",1325
Commandes,D2,2,4,FORMULA,=+D45,"#,##0.00_ ;[Red]\-#,##0.00\ ",1325
Commandes,E2,2,5,FORMULA,=+E45,"#,##0.00_ ;[Red]\-#,##0.00\ ",1325
Commandes,F2,2,6,FORMULA,=+F45,"#,##0.00_ ;[Red]\-#,##0.00\ ",1325
Commandes,G2,2,7,FORMULA,=+G45,"#,##0.00_ ;[Red]\-#,##0.00\ ",1325
Commandes,H2,2,8,FORMULA,=+H45,"#,##0.00_ ;[Red]\-#,##0.00\ ",1325
Commandes,I2,2,9,FORMULA,=+I45,"#,##0.00_ ;[Red]\-#,##0.00\ ",1325
Commandes,J2,2,10,FORMULA,=+J45,"#,##0.00_ ;[Red]\-#,##0.00\ ",1325
Commandes,K2,2,11,FORMULA,=+K45,"#,##0.00_ ;[Red]\-#,##0.00\ ",1325
Commandes,L2,2,12,FORMULA,=+L45,"#,##0.00_ ;[Red]\-#,##0.00\ ",1325
Commandes,M2,2,13,FORMULA,=+M45,"#,##0.00_ ;[Red]\-#,##0.00\ ",1325
Commandes,N2,2,14,FORMULA,=+N45,"#,##0.00_ ;[Red]\-#,##0.00\ ",1325
Commandes,B3,3,2,TEXT,Conditionnement,General,407
Commandes,C3,3,3,TEXT,Poids,General,1403
Commandes,E3,3,5,TEXT,Nbre Sacs,General,408
Commandes,G3,3,7,NUMBER,2,General,198
Commandes,B4,4,2,FORMULA,=+B28,General,406
Commandes,C4,4,3,NUMBER,20,General,198
Commandes,D4,4,4,TEXT,T/CT,General,198
Commandes,E4,4,5,FORMULA,=+C4*1000/50,General,198
Commandes,B5,5,2,FORMULA,=+B29,General,406
Commandes,C5,5,3,NUMBER,17.8,General,198
Commandes,D5,5,4,TEXT,T/CT,General,198
Commandes,E5,5,5,FORMULA,=+C5*1000/50,General,198
Commandes,B6,6,2,FORMULA,=+B30,General,406
Commandes,C6,6,3,NUMBER,28,General,198
Commandes,D6,6,4,TEXT,T/CT,General,198
Commandes,E6,6,5,FORMULA,=+C6*1000/50,General,198
Commandes,G6,6,7,FORMULA,=500/C6,General,198
Commandes,B7,7,2,FORMULA,=+B31,General,773
Commandes,C7,7,3,NUMBER,25.2,General,774
Commandes,D7,7,4,TEXT,T/CT,General,774
Commandes,E7,7,5,FORMULA,=+C7*1000/50,General,774
Commandes,B9,9,2,FORMULA,=+'Données SOMIDA'!C31,General,407
Commandes,C9,9,3,FORMULA,=+'Besoins en micas'!C2,General,408
Commandes,D9,9,4,FORMULA,=+'Besoins en micas'!D2,General,408
Commandes,E9,9,5,FORMULA,=+'Besoins en micas'!E2,General,408
Commandes,F9,9,6,FORMULA,=+'Besoins en micas'!F2,General,408
Commandes,G9,9,7,FORMULA,=+'Besoins en micas'!G2,General,408
Commandes,H9,9,8,FORMULA,=+'Besoins en micas'!H2,General,408
Commandes,I9,9,9,FORMULA,=+'Besoins en micas'!I2,General,408
Commandes,J9,9,10,FORMULA,=+'Besoins en micas'!J2,General,408
Commandes,K9,9,11,FORMULA,=+'Besoins en micas'!K2,General,408
Commandes,L9,9,12,FORMULA,=+'Besoins en micas'!L2,General,408
Commandes,M9,9,13,FORMULA,=+'Besoins en micas'!M2,General,408
Commandes,N9,9,14,FORMULA,=+'Besoins en micas'!N2,General,408
Commandes,O9,9,15,TEXT,Total,General,408
Commandes,B10,10,2,FORMULA,=+B28,General,406
Commandes,C10,10,3,NUMBER,0,General,198
Commandes,D10,10,4,NUMBER,1,General,198
Commandes,E10,10,5,NUMBER,0,General,198
Commandes,F10,10,6,NUMBER,1,General,198
Commandes,G10,10,7,NUMBER,0,General,198
Commandes,H10,10,8,NUMBER,1,General,198
Commandes,I10,10,9,NUMBER,0,General,198
Commandes,J10,10,10,NUMBER,1,General,198
Commandes,K10,10,11,NUMBER,0,General,198
Commandes,L10,10,12,NUMBER,1,General,198
Commandes,M10,10,13,NUMBER,0,General,198
Commandes,N10,10,14,NUMBER,1,General,198
Commandes,O10,10,15,FORMULA,=SUM(C10:N10),General,198
Commandes,B11,11,2,FORMULA,=+B29,General,406
Commandes,C11,11,3,NUMBER,1,General,198
Commandes,D11,11,4,NUMBER,0,General,198
Commandes,E11,11,5,NUMBER,1,General,198
Commandes,F11,11,6,NUMBER,0,General,198
Commandes,G11,11,7,NUMBER,1,General,198
Commandes,H11,11,8,NUMBER,0,General,198
Commandes,I11,11,9,NUMBER,1,General,198
Commandes,J11,11,10,NUMBER,0,General,198
Commandes,K11,11,11,NUMBER,1,General,198
Commandes,L11,11,12,NUMBER,0,General,198
Commandes,M11,11,13,NUMBER,1,General,198
Commandes,N11,11,14,NUMBER,0,General,198
Commandes,O11,11,15,FORMULA,=SUM(C11:N11),General,198
Commandes,B12,12,2,FORMULA,=+B30,General,406
Commandes,C12,12,3,NUMBER,9,General,198
Commandes,D12,12,4,NUMBER,9,General,198
Commandes,E12,12,5,NUMBER,9,General,198
Commandes,F12,12,6,NUMBER,9,General,198
Commandes,G12,12,7,NUMBER,9,General,198
Commandes,H12,12,8,NUMBER,9,General,198
Commandes,I12,12,9,NUMBER,9,General,198
Commandes,J12,12,10,NUMBER,9,General,198
Commandes,K12,12,11,NUMBER,9,General,198
Commandes,L12,12,12,NUMBER,9,General,198
Commandes,M12,12,13,NUMBER,9,General,198
Commandes,N12,12,14,NUMBER,9,General,198
Commandes,O12,12,15,FORMULA,=SUM(C12:N12),General,198
Commandes,B13,13,2,FORMULA,=+B31,General,406
Commandes,C13,13,3,NUMBER,3,General,198
Commandes,D13,13,4,NUMBER,3,General,198
Commandes,E13,13,5,NUMBER,3,General,198
Commandes,F13,13,6,NUMBER,3,General,198
Commandes,G13,13,7,NUMBER,3,General,198
Commandes,H13,13,8,NUMBER,3,General,198
Commandes,I13,13,9,NUMBER,3,General,198
Commandes,J13,13,10,NUMBER,3,General,198
Commandes,K13,13,11,NUMBER,3,General,198
Commandes,L13,13,12,NUMBER,3,General,198
Commandes,M13,13,13,NUMBER,3,General,198
Commandes,N13,13,14,NUMBER,3,General,198
Commandes,O13,13,15,FORMULA,=SUM(C13:N13),General,198
Commandes,Q13,13,17,FORMULA,=1600/12,General,198
Commandes,R13,13,18,FORMULA,=+Q13/20,General,198
Commandes,B14,14,2,FORMULA,=+B32,General,409
Commandes,C14,14,3,FORMULA,=SUM(C10:C13),General,409
Commandes,D14,14,4,FORMULA,=SUM(D10:D13),General,409
Commandes,E14,14,5,FORMULA,=SUM(E10:E13),General,409
Commandes,F14,14,6,FORMULA,=SUM(F10:F13),General,409
Commandes,G14,14,7,FORMULA,=SUM(G10:G13),General,409
Commandes,H14,14,8,FORMULA,=SUM(H10:H13),General,409
Commandes,I14,14,9,FORMULA,=SUM(I10:I13),General,409
Commandes,J14,14,10,FORMULA,=SUM(J10:J13),General,409
Commandes,K14,14,11,FORMULA,=SUM(K10:K13),General,409
Commandes,L14,14,12,FORMULA,=SUM(L10:L13),General,409
Commandes,M14,14,13,FORMULA,=SUM(M10:M13),General,409
Commandes,N14,14,14,FORMULA,=SUM(N10:N13),General,409
Commandes,O14,14,15,FORMULA,=SUM(O10:O13),General,409
Commandes,B16,16,2,FORMULA,=+'Données SOMIDA'!C32,General,407
Commandes,C16,16,3,FORMULA,=+C9,General,408
Commandes,D16,16,4,FORMULA,=+D9,General,408
Commandes,E16,16,5,FORMULA,=+E9,General,408
Commandes,F16,16,6,FORMULA,=+F9,General,408
Commandes,G16,16,7,FORMULA,=+G9,General,408
Commandes,H16,16,8,FORMULA,=+H9,General,408
Commandes,I16,16,9,FORMULA,=+I9,General,408
Commandes,J16,16,10,FORMULA,=+J9,General,408
Commandes,K16,16,11,FORMULA,=+K9,General,408
Commandes,L16,16,12,FORMULA,=+L9,General,408
Commandes,M16,16,13,FORMULA,=+M9,General,408
Commandes,N16,16,14,FORMULA,=+N9,General,408
Commandes,O16,16,15,FORMULA,=+O9,General,408
Commandes,B17,17,2,FORMULA,=+B35,General,406
Commandes,C17,17,3,NUMBER,0,General,198
Commandes,D17,17,4,NUMBER,0,General,198
Commandes,E17,17,5,NUMBER,0,General,198
Commandes,F17,17,6,NUMBER,0,General,198
Commandes,G17,17,7,NUMBER,0,General,198
Commandes,H17,17,8,NUMBER,0,General,198
Commandes,I17,17,9,NUMBER,0,General,198
Commandes,J17,17,10,NUMBER,0,General,198
Commandes,K17,17,11,NUMBER,0,General,198
Commandes,L17,17,12,NUMBER,0,General,198
Commandes,M17,17,13,NUMBER,0,General,198
Commandes,N17,17,14,NUMBER,0,General,198
Commandes,O17,17,15,FORMULA,=SUM(C17:N17),General,198
Commandes,B18,18,2,FORMULA,=+B36,General,406
Commandes,C18,18,3,NUMBER,0,General,198
Commandes,D18,18,4,NUMBER,0,General,198
Commandes,E18,18,5,NUMBER,0,General,198
Commandes,F18,18,6,NUMBER,0,General,198
Commandes,G18,18,7,NUMBER,0,General,198
Commandes,H18,18,8,NUMBER,0,General,198
Commandes,I18,18,9,NUMBER,0,General,198
Commandes,J18,18,10,NUMBER,0,General,198
Commandes,K18,18,11,NUMBER,0,General,198
Commandes,L18,18,12,NUMBER,0,General,198
Commandes,M18,18,13,NUMBER,0,General,198
Commandes,N18,18,14,NUMBER,0,General,198
Commandes,O18,18,15,FORMULA,=SUM(C18:N18),General,198
Commandes,B19,19,2,FORMULA,=+B37,General,406
Commandes,C19,19,3,NUMBER,9,General,198
Commandes,D19,19,4,NUMBER,9,General,198
Commandes,E19,19,5,NUMBER,9,General,198
Commandes,F19,19,6,NUMBER,9,General,198
Commandes,G19,19,7,NUMBER,9,General,198
Commandes,H19,19,8,NUMBER,9,General,198
Commandes,I19,19,9,NUMBER,9,General,198
Commandes,J19,19,10,NUMBER,9,General,198
Commandes,K19,19,11,NUMBER,9,General,198
Commandes,L19,19,12,NUMBER,9,General,198
Commandes,M19,19,13,NUMBER,9,General,198
Commandes,N19,19,14,NUMBER,9,General,198
Commandes,O19,19,15,FORMULA,=SUM(C19:N19),General,198
Commandes,B20,20,2,FORMULA,=+B38,General,406
Commandes,C20,20,3,NUMBER,3,General,198
Commandes,D20,20,4,NUMBER,3,General,198
Commandes,E20,20,5,NUMBER,3,General,198
Commandes,F20,20,6,NUMBER,3,General,198
Commandes,G20,20,7,NUMBER,3,General,198
Commandes,H20,20,8,NUMBER,3,General,198
Commandes,I20,20,9,NUMBER,3,General,198
Commandes,J20,20,10,NUMBER,3,General,198
Commandes,K20,20,11,NUMBER,3,General,198
Commandes,L20,20,12,NUMBER,3,General,198
Commandes,M20,20,13,NUMBER,3,General,198
Commandes,N20,20,14,NUMBER,3,General,198
Commandes,O20,20,15,FORMULA,=SUM(C20:N20),General,198
Commandes,B21,21,2,TEXT,Total ABR,General,409
Commandes,C21,21,3,FORMULA,=SUM(C17:C20),General,409
Commandes,D21,21,4,FORMULA,=SUM(D17:D20),General,409
Commandes,E21,21,5,FORMULA,=SUM(E17:E20),General,409
Commandes,F21,21,6,FORMULA,=SUM(F17:F20),General,409
Commandes,G21,21,7,FORMULA,=SUM(G17:G20),General,409
Commandes,H21,21,8,FORMULA,=SUM(H17:H20),General,409
Commandes,I21,21,9,FORMULA,=SUM(I17:I20),General,409
Commandes,J21,21,10,FORMULA,=SUM(J17:J20),General,409
Commandes,K21,21,11,FORMULA,=SUM(K17:K20),General,409
Commandes,L21,21,12,FORMULA,=SUM(L17:L20),General,409
Commandes,M21,21,13,FORMULA,=SUM(M17:M20),General,409
Commandes,N21,21,14,FORMULA,=SUM(N17:N20),General,409
Commandes,O21,21,15,FORMULA,=SUM(O17:O20),General,409
Commandes,B23,23,2,FORMULA,=+'Données SOMIDA'!C33,General,407
Commandes,C23,23,3,FORMULA,=+C16,General,408
Commandes,D23,23,4,FORMULA,=+D16,General,408
Commandes,E23,23,5,FORMULA,=+E16,General,408
Commandes,F23,23,6,FORMULA,=+F16,General,408
Commandes,G23,23,7,FORMULA,=+G16,General,408
Commandes,H23,23,8,FORMULA,=+H16,General,408
Commandes,I23,23,9,FORMULA,=+I16,General,408
Commandes,J23,23,10,FORMULA,=+J16,General,408
Commandes,K23,23,11,FORMULA,=+K16,General,408
Commandes,L23,23,12,FORMULA,=+L16,General,408
Commandes,M23,23,13,FORMULA,=+M16,General,408
Commandes,N23,23,14,FORMULA,=+N16,General,408
Commandes,O23,23,15,TEXT,Total,General,408
Commandes,B24,24,2,TEXT,Okabe,General,771
Commandes,C24,24,3,NUMBER,0,General,772
Commandes,D24,24,4,NUMBER,0,General,772
Commandes,E24,24,5,NUMBER,0,General,772
Commandes,F24,24,6,NUMBER,0,General,772
Commandes,G24,24,7,NUMBER,0,General,772
Commandes,H24,24,8,NUMBER,0,General,772
Commandes,I24,24,9,NUMBER,0,General,772
Commandes,J24,24,10,NUMBER,0,General,772
Commandes,K24,24,11,NUMBER,0,General,772
Commandes,L24,24,12,NUMBER,0,General,772
