business_code,business_name,category,unit,sheet,cell,value_2024,technical_classification,used_by_formulas,status,context
,,,,FORT DAUPHIN,U119,152100,CANDIDATE_INPUT,0,TO_REVIEW,S117=17.16 | T117=35.88 | U117=152100 | V117=PERMANENT | W117=TRANOMARO | S118=17.16 | T118=35.88 | U118=152100 | V118=PERMANENT | W118=TRANOMARO | S119=31.04 | T119=49.76 | V119=PERMANENT | W119=ATELIER MICA/SISAL | S120=33.98 | T120=46.52 | U120=150400 | V120=PERMANENT | W120=ATELIER MICA/SISAL | S121=96.56 | T121=79.48 | U121=207300 | V121=PERMANENT | W121=CADRES
,,,,FORT DAUPHIN,U12,115000,CANDIDATE_INPUT,0,TO_REVIEW,S10=0 | T10=0 | U10=115000 | V10=JOURNALIER | W10=TRANOMARO | S11=0 | T11=0 | U11=115000 | V11=JOURNALIER | W11=TRANOMARO | S12=0 | T12=0 | V12=JOURNALIER | W12=TRANOMARO | S13=0 | T13=0 | U13=115000 | V13=JOURNALIER | W13=TRANOMARO | S14=0 | T14=0 | U14=115000 | V14=JOURNALIER | W14=TRANOMARO
,,,,FORT DAUPHIN,U120,150400,CANDIDATE_INPUT,0,TO_REVIEW,S118=17.16 | T118=35.88 | U118=152100 | V118=PERMANENT | W118=TRANOMARO | S119=31.04 | T119=49.76 | U119=152100 | V119=PERMANENT | W119=ATELIER MICA/SISAL | S120=33.98 | T120=46.52 | V120=PERMANENT | W120=ATELIER MICA/SISAL | S121=96.56 | T121=79.48 | U121=207300 | V121=PERMANENT | W121=CADRES | S122=35.58 | T122=71.16 | U122=166300 | V122=PERMANENT | W122=CADRES
,,,,FORT DAUPHIN,U121,207300,CANDIDATE_INPUT,0,TO_REVIEW,S119=31.04 | T119=49.76 | U119=152100 | V119=PERMANENT | W119=ATELIER MICA/SISAL | S120=33.98 | T120=46.52 | U120=150400 | V120=PERMANENT | W120=ATELIER MICA/SISAL | S121=96.56 | T121=79.48 | V121=PERMANENT | W121=CADRES | S122=35.58 | T122=71.16 | U122=166300 | V122=PERMANENT | W122=CADRES | S123=12.54 | T123=74.17 | U123=201000 | V123=PERMANENT | W123=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U122,166300,CANDIDATE_INPUT,0,TO_REVIEW,S120=33.98 | T120=46.52 | U120=150400 | V120=PERMANENT | W120=ATELIER MICA/SISAL | S121=96.56 | T121=79.48 | U121=207300 | V121=PERMANENT | W121=CADRES | S122=35.58 | T122=71.16 | V122=PERMANENT | W122=CADRES | S123=12.54 | T123=74.17 | U123=201000 | V123=PERMANENT | W123=ATELIER MICA/SISAL | S124=71.98 | T124=58.69 | U124=162200 | V124=PERMANENT | W124=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U123,201000,CANDIDATE_INPUT,0,TO_REVIEW,S121=96.56 | T121=79.48 | U121=207300 | V121=PERMANENT | W121=CADRES | S122=35.58 | T122=71.16 | U122=166300 | V122=PERMANENT | W122=CADRES | S123=12.54 | T123=74.17 | V123=PERMANENT | W123=ATELIER MICA/SISAL | S124=71.98 | T124=58.69 | U124=162200 | V124=PERMANENT | W124=ATELIER MICA/SISAL | S125=29.07 | T125=62.84 | U125=194600 | V125=PERMANENT | W125=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U124,162200,CANDIDATE_INPUT,0,TO_REVIEW,S122=35.58 | T122=71.16 | U122=166300 | V122=PERMANENT | W122=CADRES | S123=12.54 | T123=74.17 | U123=201000 | V123=PERMANENT | W123=ATELIER MICA/SISAL | S124=71.98 | T124=58.69 | V124=PERMANENT | W124=ATELIER MICA/SISAL | S125=29.07 | T125=62.84 | U125=194600 | V125=PERMANENT | W125=ATELIER MICA/SISAL | S126=16.25 | T126=54.65 | U126=214600 | V126=PERMANENT | W126=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U125,194600,CANDIDATE_INPUT,0,TO_REVIEW,S123=12.54 | T123=74.17 | U123=201000 | V123=PERMANENT | W123=ATELIER MICA/SISAL | S124=71.98 | T124=58.69 | U124=162200 | V124=PERMANENT | W124=ATELIER MICA/SISAL | S125=29.07 | T125=62.84 | V125=PERMANENT | W125=ATELIER MICA/SISAL | S126=16.25 | T126=54.65 | U126=214600 | V126=PERMANENT | W126=ATELIER MICA/SISAL | S127=14.49 | T127=98.65 | U127=208100 | V127=PERMANENT | W127=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U126,214600,CANDIDATE_INPUT,0,TO_REVIEW,S124=71.98 | T124=58.69 | U124=162200 | V124=PERMANENT | W124=ATELIER MICA/SISAL | S125=29.07 | T125=62.84 | U125=194600 | V125=PERMANENT | W125=ATELIER MICA/SISAL | S126=16.25 | T126=54.65 | V126=PERMANENT | W126=ATELIER MICA/SISAL | S127=14.49 | T127=98.65 | U127=208100 | V127=PERMANENT | W127=ATELIER MICA/SISAL | S128=12.54 | T128=84.97 | U128=228600 | V128=PERMANENT | W128=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U127,208100,CANDIDATE_INPUT,0,TO_REVIEW,S125=29.07 | T125=62.84 | U125=194600 | V125=PERMANENT | W125=ATELIER MICA/SISAL | S126=16.25 | T126=54.65 | U126=214600 | V126=PERMANENT | W126=ATELIER MICA/SISAL | S127=14.49 | T127=98.65 | V127=PERMANENT | W127=ATELIER MICA/SISAL | S128=12.54 | T128=84.97 | U128=228600 | V128=PERMANENT | W128=ATELIER MICA/SISAL | S129=4.61 | T129=17.15 | U129=150400 | V129=PERMANENT | W129=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U128,228600,CANDIDATE_INPUT,0,TO_REVIEW,S126=16.25 | T126=54.65 | U126=214600 | V126=PERMANENT | W126=ATELIER MICA/SISAL | S127=14.49 | T127=98.65 | U127=208100 | V127=PERMANENT | W127=ATELIER MICA/SISAL | S128=12.54 | T128=84.97 | V128=PERMANENT | W128=ATELIER MICA/SISAL | S129=4.61 | T129=17.15 | U129=150400 | V129=PERMANENT | W129=ATELIER MICA/SISAL | S130=69.84 | T130=89.39 | U130=281200 | V130=PERMANENT | W130=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U129,150400,CANDIDATE_INPUT,0,TO_REVIEW,S127=14.49 | T127=98.65 | U127=208100 | V127=PERMANENT | W127=ATELIER MICA/SISAL | S128=12.54 | T128=84.97 | U128=228600 | V128=PERMANENT | W128=ATELIER MICA/SISAL | S129=4.61 | T129=17.15 | V129=PERMANENT | W129=ATELIER MICA/SISAL | S130=69.84 | T130=89.39 | U130=281200 | V130=PERMANENT | W130=ATELIER MICA/SISAL | S131=25.22 | T131=67.26 | U131=182800 | V131=PERMANENT | W131=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U13,115000,CANDIDATE_INPUT,0,TO_REVIEW,S11=0 | T11=0 | U11=115000 | V11=JOURNALIER | W11=TRANOMARO | S12=0 | T12=0 | U12=115000 | V12=JOURNALIER | W12=TRANOMARO | S13=0 | T13=0 | V13=JOURNALIER | W13=TRANOMARO | S14=0 | T14=0 | U14=115000 | V14=JOURNALIER | W14=TRANOMARO | S15=0 | T15=0 | U15=115000 | V15=JOURNALIER | W15=TRANOMARO
,,,,FORT DAUPHIN,U130,281200,CANDIDATE_INPUT,0,TO_REVIEW,S128=12.54 | T128=84.97 | U128=228600 | V128=PERMANENT | W128=ATELIER MICA/SISAL | S129=4.61 | T129=17.15 | U129=150400 | V129=PERMANENT | W129=ATELIER MICA/SISAL | S130=69.84 | T130=89.39 | V130=PERMANENT | W130=ATELIER MICA/SISAL | S131=25.22 | T131=67.26 | U131=182800 | V131=PERMANENT | W131=ATELIER MICA/SISAL | S132=46.69 | T132=59.23 | U132=150400 | V132=PERMANENT | W132=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U131,182800,CANDIDATE_INPUT,0,TO_REVIEW,S129=4.61 | T129=17.15 | U129=150400 | V129=PERMANENT | W129=ATELIER MICA/SISAL | S130=69.84 | T130=89.39 | U130=281200 | V130=PERMANENT | W130=ATELIER MICA/SISAL | S131=25.22 | T131=67.26 | V131=PERMANENT | W131=ATELIER MICA/SISAL | S132=46.69 | T132=59.23 | U132=150400 | V132=PERMANENT | W132=ATELIER MICA/SISAL | S133=12.54 | T133=42.55 | U133=164100 | V133=PERMANENT | W133=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U132,150400,CANDIDATE_INPUT,0,TO_REVIEW,S130=69.84 | T130=89.39 | U130=281200 | V130=PERMANENT | W130=ATELIER MICA/SISAL | S131=25.22 | T131=67.26 | U131=182800 | V131=PERMANENT | W131=ATELIER MICA/SISAL | S132=46.69 | T132=59.23 | V132=PERMANENT | W132=ATELIER MICA/SISAL | S133=12.54 | T133=42.55 | U133=164100 | V133=PERMANENT | W133=ATELIER MICA/SISAL | S134=12.54 | T134=9.03 | U134=223400 | V134=PERMANENT | W134=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U133,164100,CANDIDATE_INPUT,0,TO_REVIEW,S131=25.22 | T131=67.26 | U131=182800 | V131=PERMANENT | W131=ATELIER MICA/SISAL | S132=46.69 | T132=59.23 | U132=150400 | V132=PERMANENT | W132=ATELIER MICA/SISAL | S133=12.54 | T133=42.55 | V133=PERMANENT | W133=ATELIER MICA/SISAL | S134=12.54 | T134=9.03 | U134=223400 | V134=PERMANENT | W134=ATELIER MICA/SISAL | S135=71.27 | T135=52.57 | U135=191100 | V135=PERMANENT | W135=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U134,223400,CANDIDATE_INPUT,0,TO_REVIEW,S132=46.69 | T132=59.23 | U132=150400 | V132=PERMANENT | W132=ATELIER MICA/SISAL | S133=12.54 | T133=42.55 | U133=164100 | V133=PERMANENT | W133=ATELIER MICA/SISAL | S134=12.54 | T134=9.03 | V134=PERMANENT | W134=ATELIER MICA/SISAL | S135=71.27 | T135=52.57 | U135=191100 | V135=PERMANENT | W135=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U135,191100,CANDIDATE_INPUT,0,TO_REVIEW,S133=12.54 | T133=42.55 | U133=164100 | V133=PERMANENT | W133=ATELIER MICA/SISAL | S134=12.54 | T134=9.03 | U134=223400 | V134=PERMANENT | W134=ATELIER MICA/SISAL | S135=71.27 | T135=52.57 | V135=PERMANENT | W135=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U14,115000,CANDIDATE_INPUT,0,TO_REVIEW,S12=0 | T12=0 | U12=115000 | V12=JOURNALIER | W12=TRANOMARO | S13=0 | T13=0 | U13=115000 | V13=JOURNALIER | W13=TRANOMARO | S14=0 | T14=0 | V14=JOURNALIER | W14=TRANOMARO | S15=0 | T15=0 | U15=115000 | V15=JOURNALIER | W15=TRANOMARO | S16=0 | T16=0 | U16=115000 | V16=JOURNALIER | W16=TRANOMARO
,,,,FORT DAUPHIN,U15,115000,CANDIDATE_INPUT,0,TO_REVIEW,S13=0 | T13=0 | U13=115000 | V13=JOURNALIER | W13=TRANOMARO | S14=0 | T14=0 | U14=115000 | V14=JOURNALIER | W14=TRANOMARO | S15=0 | T15=0 | V15=JOURNALIER | W15=TRANOMARO | S16=0 | T16=0 | U16=115000 | V16=JOURNALIER | W16=TRANOMARO | S17=0 | T17=0 | U17=115000 | V17=JOURNALIER | W17=TRANOMARO
,,,,FORT DAUPHIN,U16,115000,CANDIDATE_INPUT,0,TO_REVIEW,S14=0 | T14=0 | U14=115000 | V14=JOURNALIER | W14=TRANOMARO | S15=0 | T15=0 | U15=115000 | V15=JOURNALIER | W15=TRANOMARO | S16=0 | T16=0 | V16=JOURNALIER | W16=TRANOMARO | S17=0 | T17=0 | U17=115000 | V17=JOURNALIER | W17=TRANOMARO | S18=0 | T18=0 | U18=112000 | V18=JOURNALIER | W18=TRANOMARO
,,,,FORT DAUPHIN,U17,115000,CANDIDATE_INPUT,0,TO_REVIEW,S15=0 | T15=0 | U15=115000 | V15=JOURNALIER | W15=TRANOMARO | S16=0 | T16=0 | U16=115000 | V16=JOURNALIER | W16=TRANOMARO | S17=0 | T17=0 | V17=JOURNALIER | W17=TRANOMARO | S18=0 | T18=0 | U18=112000 | V18=JOURNALIER | W18=TRANOMARO | S19=0 | T19=0 | U19=109000 | V19=JOURNALIER | W19=TRANOMARO
,,,,FORT DAUPHIN,U18,112000,CANDIDATE_INPUT,0,TO_REVIEW,S16=0 | T16=0 | U16=115000 | V16=JOURNALIER | W16=TRANOMARO | S17=0 | T17=0 | U17=115000 | V17=JOURNALIER | W17=TRANOMARO | S18=0 | T18=0 | V18=JOURNALIER | W18=TRANOMARO | S19=0 | T19=0 | U19=109000 | V19=JOURNALIER | W19=TRANOMARO | S20=0 | T20=0 | U20=109000 | V20=JOURNALIER | W20=TRANOMARO
,,,,FORT DAUPHIN,U19,109000,CANDIDATE_INPUT,0,TO_REVIEW,S17=0 | T17=0 | U17=115000 | V17=JOURNALIER | W17=TRANOMARO | S18=0 | T18=0 | U18=112000 | V18=JOURNALIER | W18=TRANOMARO | S19=0 | T19=0 | V19=JOURNALIER | W19=TRANOMARO | S20=0 | T20=0 | U20=109000 | V20=JOURNALIER | W20=TRANOMARO | S21=0 | T21=0 | U21=106000 | V21=JOURNALIER | W21=TRANOMARO
,,,,FORT DAUPHIN,U20,109000,CANDIDATE_INPUT,0,TO_REVIEW,S18=0 | T18=0 | U18=112000 | V18=JOURNALIER | W18=TRANOMARO | S19=0 | T19=0 | U19=109000 | V19=JOURNALIER | W19=TRANOMARO | S20=0 | T20=0 | V20=JOURNALIER | W20=TRANOMARO | S21=0 | T21=0 | U21=106000 | V21=JOURNALIER | W21=TRANOMARO | S22=0 | T22=0 | U22=103000 | V22=JOURNALIER | W22=TRANOMARO
,,,,FORT DAUPHIN,U21,106000,CANDIDATE_INPUT,0,TO_REVIEW,S19=0 | T19=0 | U19=109000 | V19=JOURNALIER | W19=TRANOMARO | S20=0 | T20=0 | U20=109000 | V20=JOURNALIER | W20=TRANOMARO | S21=0 | T21=0 | V21=JOURNALIER | W21=TRANOMARO | S22=0 | T22=0 | U22=103000 | V22=JOURNALIER | W22=TRANOMARO | S23=0 | T23=0 | U23=120500 | V23=JOURNALIER | W23=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U22,103000,CANDIDATE_INPUT,0,TO_REVIEW,S20=0 | T20=0 | U20=109000 | V20=JOURNALIER | W20=TRANOMARO | S21=0 | T21=0 | U21=106000 | V21=JOURNALIER | W21=TRANOMARO | S22=0 | T22=0 | V22=JOURNALIER | W22=TRANOMARO | S23=0 | T23=0 | U23=120500 | V23=JOURNALIER | W23=ATELIER MICA/SISAL | S24=0 | T24=0 | U24=117000 | V24=JOURNALIER | W24=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U23,120500,CANDIDATE_INPUT,0,TO_REVIEW,S21=0 | T21=0 | U21=106000 | V21=JOURNALIER | W21=TRANOMARO | S22=0 | T22=0 | U22=103000 | V22=JOURNALIER | W22=TRANOMARO | S23=0 | T23=0 | V23=JOURNALIER | W23=ATELIER MICA/SISAL | S24=0 | T24=0 | U24=117000 | V24=JOURNALIER | W24=ATELIER MICA/SISAL | S25=0 | T25=0 | U25=117000 | V25=JOURNALIER | W25=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U24,117000,CANDIDATE_INPUT,0,TO_REVIEW,S22=0 | T22=0 | U22=103000 | V22=JOURNALIER | W22=TRANOMARO | S23=0 | T23=0 | U23=120500 | V23=JOURNALIER | W23=ATELIER MICA/SISAL | S24=0 | T24=0 | V24=JOURNALIER | W24=ATELIER MICA/SISAL | S25=0 | T25=0 | U25=117000 | V25=JOURNALIER | W25=ATELIER MICA/SISAL | S26=0 | T26=0 | U26=94000 | V26=JOURNALIER | W26=TRANOMARO
,,,,FORT DAUPHIN,U25,117000,CANDIDATE_INPUT,0,TO_REVIEW,S23=0 | T23=0 | U23=120500 | V23=JOURNALIER | W23=ATELIER MICA/SISAL | S24=0 | T24=0 | U24=117000 | V24=JOURNALIER | W24=ATELIER MICA/SISAL | S25=0 | T25=0 | V25=JOURNALIER | W25=ATELIER MICA/SISAL | S26=0 | T26=0 | U26=94000 | V26=JOURNALIER | W26=TRANOMARO | S27=0 | T27=0 | U27=94000 | V27=JOURNALIER | W27=TRANOMARO
,,,,FORT DAUPHIN,U26,94000,CANDIDATE_INPUT,0,TO_REVIEW,S24=0 | T24=0 | U24=117000 | V24=JOURNALIER | W24=ATELIER MICA/SISAL | S25=0 | T25=0 | U25=117000 | V25=JOURNALIER | W25=ATELIER MICA/SISAL | S26=0 | T26=0 | V26=JOURNALIER | W26=TRANOMARO | S27=0 | T27=0 | U27=94000 | V27=JOURNALIER | W27=TRANOMARO | S28=0 | T28=0 | U28=110000 | V28=JOURNALIER | W28=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U27,94000,CANDIDATE_INPUT,0,TO_REVIEW,S25=0 | T25=0 | U25=117000 | V25=JOURNALIER | W25=ATELIER MICA/SISAL | S26=0 | T26=0 | U26=94000 | V26=JOURNALIER | W26=TRANOMARO | S27=0 | T27=0 | V27=JOURNALIER | W27=TRANOMARO | S28=0 | T28=0 | U28=110000 | V28=JOURNALIER | W28=ATELIER MICA/SISAL | S29=0 | T29=0 | U29=106500 | V29=JOURNALIER | W29=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U28,110000,CANDIDATE_INPUT,0,TO_REVIEW,S26=0 | T26=0 | U26=94000 | V26=JOURNALIER | W26=TRANOMARO | S27=0 | T27=0 | U27=94000 | V27=JOURNALIER | W27=TRANOMARO | S28=0 | T28=0 | V28=JOURNALIER | W28=ATELIER MICA/SISAL | S29=0 | T29=0 | U29=106500 | V29=JOURNALIER | W29=ATELIER MICA/SISAL | S30=0 | T30=0 | U30=91000 | V30=JOURNALIER | W30=TRANOMARO
,,,,FORT DAUPHIN,U29,106500,CANDIDATE_INPUT,0,TO_REVIEW,S27=0 | T27=0 | U27=94000 | V27=JOURNALIER | W27=TRANOMARO | S28=0 | T28=0 | U28=110000 | V28=JOURNALIER | W28=ATELIER MICA/SISAL | S29=0 | T29=0 | V29=JOURNALIER | W29=ATELIER MICA/SISAL | S30=0 | T30=0 | U30=91000 | V30=JOURNALIER | W30=TRANOMARO | S31=0 | T31=0 | U31=106500 | V31=JOURNALIER | W31=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U30,91000,CANDIDATE_INPUT,0,TO_REVIEW,S28=0 | T28=0 | U28=110000 | V28=JOURNALIER | W28=ATELIER MICA/SISAL | S29=0 | T29=0 | U29=106500 | V29=JOURNALIER | W29=ATELIER MICA/SISAL | S30=0 | T30=0 | V30=JOURNALIER | W30=TRANOMARO | S31=0 | T31=0 | U31=106500 | V31=JOURNALIER | W31=ATELIER MICA/SISAL | S32=0 | T32=0 | U32=106500 | V32=JOURNALIER | W32=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U31,106500,CANDIDATE_INPUT,0,TO_REVIEW,S29=0 | T29=0 | U29=106500 | V29=JOURNALIER | W29=ATELIER MICA/SISAL | S30=0 | T30=0 | U30=91000 | V30=JOURNALIER | W30=TRANOMARO | S31=0 | T31=0 | V31=JOURNALIER | W31=ATELIER MICA/SISAL | S32=0 | T32=0 | U32=106500 | V32=JOURNALIER | W32=ATELIER MICA/SISAL | S33=0 | T33=0 | U33=106500 | V33=JOURNALIER | W33=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U32,106500,CANDIDATE_INPUT,0,TO_REVIEW,S30=0 | T30=0 | U30=91000 | V30=JOURNALIER | W30=TRANOMARO | S31=0 | T31=0 | U31=106500 | V31=JOURNALIER | W31=ATELIER MICA/SISAL | S32=0 | T32=0 | V32=JOURNALIER | W32=ATELIER MICA/SISAL | S33=0 | T33=0 | U33=106500 | V33=JOURNALIER | W33=ATELIER MICA/SISAL | S34=0 | T34=0 | U34=103000 | V34=JOURNALIER | W34=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U33,106500,CANDIDATE_INPUT,0,TO_REVIEW,S31=0 | T31=0 | U31=106500 | V31=JOURNALIER | W31=ATELIER MICA/SISAL | S32=0 | T32=0 | U32=106500 | V32=JOURNALIER | W32=ATELIER MICA/SISAL | S33=0 | T33=0 | V33=JOURNALIER | W33=ATELIER MICA/SISAL | S34=0 | T34=0 | U34=103000 | V34=JOURNALIER | W34=ATELIER MICA/SISAL | S35=0 | T35=0 | U35=99500 | V35=JOURNALIER | W35=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U34,103000,CANDIDATE_INPUT,0,TO_REVIEW,S32=0 | T32=0 | U32=106500 | V32=JOURNALIER | W32=ATELIER MICA/SISAL | S33=0 | T33=0 | U33=106500 | V33=JOURNALIER | W33=ATELIER MICA/SISAL | S34=0 | T34=0 | V34=JOURNALIER | W34=ATELIER MICA/SISAL | S35=0 | T35=0 | U35=99500 | V35=JOURNALIER | W35=ATELIER MICA/SISAL | S36=0 | T36=0 | U36=96000 | V36=JOURNALIER | W36=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U35,99500,CANDIDATE_INPUT,0,TO_REVIEW,S33=0 | T33=0 | U33=106500 | V33=JOURNALIER | W33=ATELIER MICA/SISAL | S34=0 | T34=0 | U34=103000 | V34=JOURNALIER | W34=ATELIER MICA/SISAL | S35=0 | T35=0 | V35=JOURNALIER | W35=ATELIER MICA/SISAL | S36=0 | T36=0 | U36=96000 | V36=JOURNALIER | W36=ATELIER MICA/SISAL | S37=0 | T37=0 | U37=82000 | V37=JOURNALIER | W37=TRANOMARO
,,,,FORT DAUPHIN,U36,96000,CANDIDATE_INPUT,0,TO_REVIEW,S34=0 | T34=0 | U34=103000 | V34=JOURNALIER | W34=ATELIER MICA/SISAL | S35=0 | T35=0 | U35=99500 | V35=JOURNALIER | W35=ATELIER MICA/SISAL | S36=0 | T36=0 | V36=JOURNALIER | W36=ATELIER MICA/SISAL | S37=0 | T37=0 | U37=82000 | V37=JOURNALIER | W37=TRANOMARO | S38=0 | T38=0 | U38=92500 | V38=JOURNALIER | W38=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U37,82000,CANDIDATE_INPUT,0,TO_REVIEW,S35=0 | T35=0 | U35=99500 | V35=JOURNALIER | W35=ATELIER MICA/SISAL | S36=0 | T36=0 | U36=96000 | V36=JOURNALIER | W36=ATELIER MICA/SISAL | S37=0 | T37=0 | V37=JOURNALIER | W37=TRANOMARO | S38=0 | T38=0 | U38=92500 | V38=JOURNALIER | W38=ATELIER MICA/SISAL | S39=0 | T39=0 | U39=79000 | V39=JOURNALIER | W39=SECURITE
,,,,FORT DAUPHIN,U38,92500,CANDIDATE_INPUT,0,TO_REVIEW,S36=0 | T36=0 | U36=96000 | V36=JOURNALIER | W36=ATELIER MICA/SISAL | S37=0 | T37=0 | U37=82000 | V37=JOURNALIER | W37=TRANOMARO | S38=0 | T38=0 | V38=JOURNALIER | W38=ATELIER MICA/SISAL | S39=0 | T39=0 | U39=79000 | V39=JOURNALIER | W39=SECURITE | S40=0 | T40=0 | U40=79000 | V40=JOURNALIER | W40=SECURITE
,,,,FORT DAUPHIN,U39,79000,CANDIDATE_INPUT,0,TO_REVIEW,S37=0 | T37=0 | U37=82000 | V37=JOURNALIER | W37=TRANOMARO | S38=0 | T38=0 | U38=92500 | V38=JOURNALIER | W38=ATELIER MICA/SISAL | S39=0 | T39=0 | V39=JOURNALIER | W39=SECURITE | S40=0 | T40=0 | U40=79000 | V40=JOURNALIER | W40=SECURITE | S41=0 | T41=0 | U41=76000 | V41=JOURNALIER | W41=TRANOMARO
,,,,FORT DAUPHIN,U40,79000,CANDIDATE_INPUT,0,TO_REVIEW,S38=0 | T38=0 | U38=92500 | V38=JOURNALIER | W38=ATELIER MICA/SISAL | S39=0 | T39=0 | U39=79000 | V39=JOURNALIER | W39=SECURITE | S40=0 | T40=0 | V40=JOURNALIER | W40=SECURITE | S41=0 | T41=0 | U41=76000 | V41=JOURNALIER | W41=TRANOMARO | S42=0 | T42=0 | U42=89000 | V42=JOURNALIER | W42=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U41,76000,CANDIDATE_INPUT,0,TO_REVIEW,S39=0 | T39=0 | U39=79000 | V39=JOURNALIER | W39=SECURITE | S40=0 | T40=0 | U40=79000 | V40=JOURNALIER | W40=SECURITE | S41=0 | T41=0 | V41=JOURNALIER | W41=TRANOMARO | S42=0 | T42=0 | U42=89000 | V42=JOURNALIER | W42=ATELIER MICA/SISAL | S43=0 | T43=0 | U43=76000 | V43=JOURNALIER | W43=SECURITE
,,,,FORT DAUPHIN,U42,89000,CANDIDATE_INPUT,0,TO_REVIEW,S40=0 | T40=0 | U40=79000 | V40=JOURNALIER | W40=SECURITE | S41=0 | T41=0 | U41=76000 | V41=JOURNALIER | W41=TRANOMARO | S42=0 | T42=0 | V42=JOURNALIER | W42=ATELIER MICA/SISAL | S43=0 | T43=0 | U43=76000 | V43=JOURNALIER | W43=SECURITE | S44=0 | T44=0 | U44=76000 | V44=JOURNALIER | W44=TRANOMARO
,,,,FORT DAUPHIN,U43,76000,CANDIDATE_INPUT,0,TO_REVIEW,S41=0 | T41=0 | U41=76000 | V41=JOURNALIER | W41=TRANOMARO | S42=0 | T42=0 | U42=89000 | V42=JOURNALIER | W42=ATELIER MICA/SISAL | S43=0 | T43=0 | V43=JOURNALIER | W43=SECURITE | S44=0 | T44=0 | U44=76000 | V44=JOURNALIER | W44=TRANOMARO | S45=0 | T45=0 | U45=89000 | V45=JOURNALIER | W45=ATELIER MICA/SISAL
,,,,FORT DAUPHIN,U44,76000,CANDIDATE_INPUT,0,TO_REVIEW,S42=0 | T42=0 | U42=89000 | V42=JOURNALIER | W42=ATELIER MICA/SISAL | S43=0 | T43=0 | U43=76000 | V43=JOURNALIER | W43=SECURITE | S44=0 | T44=0 | V44=JOURNALIER | W44=TRANOMARO | S45=0 | T45=0 | U45=89000 | V45=JOURNALIER | W45=ATELIER MICA/SISAL | S46=0 | T46=0 | U46=73000 | V46=JOURNALIER | W46=TRANOMARO
,,,,FORT DAUPHIN,U45,89000,CANDIDATE_INPUT,0,TO_REVIEW,S43=0 | T43=0 | U43=76000 | V43=JOURNALIER | W43=SECURITE | S44=0 | T44=0 | U44=76000 | V44=JOURNALIER | W44=TRANOMARO | S45=0 | T45=0 | V45=JOURNALIER | W45=ATELIER MICA/SISAL | S46=0 | T46=0 | U46=73000 | V46=JOURNALIER | W46=TRANOMARO | S47=0 | T47=0 | U47=82000 | V47=JOURNALIER | W47=VILLA B.A
,,,,FORT DAUPHIN,U46,73000,CANDIDATE_INPUT,0,TO_REVIEW,S44=0 | T44=0 | U44=76000 | V44=JOURNALIER | W44=TRANOMARO | S45=0 | T45=0 | U45=89000 | V45=JOURNALIER | W45=ATELIER MICA/SISAL | S46=0 | T46=0 | V46=JOURNALIER | W46=TRANOMARO | S47=0 | T47=0 | U47=82000 | V47=JOURNALIER | W47=VILLA B.A | S48=0 | T48=0 | U48=82000 | V48=JOURNALIER | W48=VILLA B.A
,,,,FORT DAUPHIN,U47,82000,CANDIDATE_INPUT,0,TO_REVIEW,S45=0 | T45=0 | U45=89000 | V45=JOURNALIER | W45=ATELIER MICA/SISAL | S46=0 | T46=0 | U46=73000 | V46=JOURNALIER | W46=TRANOMARO | S47=0 | T47=0 | V47=JOURNALIER | W47=VILLA B.A | S48=0 | T48=0 | U48=82000 | V48=JOURNALIER | W48=VILLA B.A | S49=0 | T49=0 | U49=82000 | V49=JOURNALIER | W49=ATELIER MECA/BOIS
