sheet,cell,row,column,technical_type,value,classification,confidence,used_by_formulas,reason,number_format
Feuil1 (2),U1,1,21,FORMULA,"=SUBTOTAL(9,U4:U28)",CALCULATED,HIGH,0,Cellule contenant une formule Excel,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),V1,1,22,FORMULA,"=SUBTOTAL(9,V4:V28)",CALCULATED,HIGH,0,Cellule contenant une formule Excel,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),W1,1,23,FORMULA,"=SUBTOTAL(9,W4:W28)",CALCULATED,HIGH,0,Cellule contenant une formule Excel,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),X1,1,24,FORMULA,"=SUBTOTAL(9,X4:X28)",CALCULATED,HIGH,0,Cellule contenant une formule Excel,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),Y1,1,25,FORMULA,"=SUBTOTAL(9,Y4:Y28)",CALCULATED,HIGH,0,Cellule contenant une formule Excel,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),D2,2,4,TEXT,JANVIER,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),F2,2,6,TEXT,FÉVRIER,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),H2,2,8,TEXT,MARS,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),J2,2,10,TEXT,AVRIL,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),L2,2,12,TEXT,MAI,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),N2,2,14,TEXT,JUIN,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),P2,2,16,TEXT,JUILLET,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),R2,2,18,TEXT,AOÛT,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),T2,2,20,TEXT,SEPTEMBRE,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),V2,2,22,TEXT,OCTOBRE,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),X2,2,24,TEXT,NOVEMBRE,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),A3,3,1,TEXT,SITE,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),B3,3,2,TEXT,Intitulé service,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),C3,3,3,TEXT,Qualification,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),D3,3,4,TEXT,BRUT,LABEL,MEDIUM,0,Constante textuelle,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),E3,3,5,TEXT,EFFECTIFS,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),F3,3,6,TEXT,BRUT,LABEL,MEDIUM,0,Constante textuelle,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),G3,3,7,TEXT,EFFECTIFS,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),H3,3,8,TEXT,BRUT,LABEL,MEDIUM,0,Constante textuelle,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),I3,3,9,TEXT,EFFECTIFS,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),J3,3,10,TEXT,BRUT,LABEL,MEDIUM,0,Constante textuelle,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),K3,3,11,TEXT,EFFECTIFS,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),L3,3,12,TEXT,BRUT,LABEL,MEDIUM,0,Constante textuelle,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),M3,3,13,TEXT,EFFECTIFS,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),N3,3,14,TEXT,BRUT,LABEL,MEDIUM,0,Constante textuelle,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),O3,3,15,TEXT,EFFECTIFS,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),P3,3,16,TEXT,BRUT,LABEL,MEDIUM,0,Constante textuelle,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),Q3,3,17,TEXT,EFFECTIFS,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),R3,3,18,TEXT,BRUT,LABEL,MEDIUM,0,Constante textuelle,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),S3,3,19,TEXT,EFFECTIFS,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),T3,3,20,TEXT,BRUT,LABEL,MEDIUM,0,Constante textuelle,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),U3,3,21,TEXT,EFFECTIFS,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),V3,3,22,TEXT,BRUT,LABEL,MEDIUM,0,Constante textuelle,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),W3,3,23,TEXT,EFFECTIFS,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),X3,3,24,TEXT,BRUT,LABEL,MEDIUM,0,Constante textuelle,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),Y3,3,25,TEXT,EFFECTIFS,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),A4,4,1,TEXT,FORT DAUPHIN,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),B4,4,2,TEXT,ATELIER MECA/BOIS,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),C4,4,3,TEXT,1A,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),D4,4,4,NUMBER,186285.3,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),E4,4,5,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),F4,4,6,NUMBER,181865.94,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),G4,4,7,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),H4,4,8,NUMBER,159585,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),I4,4,9,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),J4,4,10,NUMBER,172408,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),K4,4,11,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),L4,4,12,NUMBER,279435.57,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),M4,4,13,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),N4,4,14,NUMBER,228201.18,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),O4,4,15,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),P4,4,16,NUMBER,178497.76,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),Q4,4,17,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),R4,4,18,NUMBER,180166.5,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),S4,4,19,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),T4,4,20,NUMBER,160914.14,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),U4,4,21,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),V4,4,22,NUMBER,137926.42,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),W4,4,23,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),X4,4,24,NUMBER,172408,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),Y4,4,25,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),A5,5,1,TEXT,FORT DAUPHIN,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),B5,5,2,TEXT,ATELIER MECA/BOIS,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),C5,5,3,TEXT,4A,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),D5,5,4,NUMBER,327753.08,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),E5,5,5,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),F5,5,6,NUMBER,296334.35,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),G5,5,7,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),H5,5,8,NUMBER,294374.91,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),I5,5,9,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),J5,5,10,NUMBER,298863.52,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),K5,5,11,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),L5,5,12,NUMBER,384680.11,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),M5,5,13,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),N5,5,14,NUMBER,340692.68,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),O5,5,15,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),P5,5,16,NUMBER,353450.7,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),Q5,5,17,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),R5,5,18,NUMBER,567966.74,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),S5,5,19,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),T5,5,20,NUMBER,229458,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),U5,5,21,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),V5,5,22,NUMBER,229458,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),W5,5,23,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),X5,5,24,NUMBER,274261.53,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),Y5,5,25,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),A6,6,1,TEXT,FORT DAUPHIN,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),B6,6,2,TEXT,ATELIER MECA/BOIS,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),C6,6,3,TEXT,M1,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),D6,6,4,NUMBER,217145.13,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),E6,6,5,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),F6,6,6,NUMBER,218495.04,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),G6,6,7,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),H6,6,8,NUMBER,208145.68,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),I6,6,9,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),J6,6,10,NUMBER,239574.38,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),K6,6,11,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),L6,6,12,NUMBER,285634.63,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),M6,6,13,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),N6,6,14,NUMBER,291578.15,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),O6,6,15,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),P6,6,16,NUMBER,278099.71,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),Q6,6,17,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),R6,6,18,NUMBER,374230.73,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),S6,6,19,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),T6,6,20,NUMBER,287214.53,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),U6,6,21,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),V6,6,22,NUMBER,210650,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),W6,6,23,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),X6,6,24,NUMBER,210650,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),Y6,6,25,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),A7,7,1,TEXT,FORT DAUPHIN,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),B7,7,2,TEXT,ATELIER MECA/BOIS,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),C7,7,3,TEXT,OP3,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),D7,7,4,NUMBER,331651.53,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),E7,7,5,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),F7,7,6,NUMBER,315108,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),G7,7,7,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),H7,7,8,NUMBER,319834.72,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),I7,7,9,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),J7,7,10,NUMBER,340425,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),K7,7,11,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),L7,7,12,NUMBER,348084.72,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),M7,7,13,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),N7,7,14,NUMBER,365742,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),O7,7,15,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),P7,7,16,NUMBER,361734.72,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),Q7,7,17,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),R7,7,18,NUMBER,409558.86,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),S7,7,19,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),T7,7,20,NUMBER,423208.87,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),U7,7,21,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),V7,7,22,NUMBER,340425,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),W7,7,23,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),X7,7,24,NUMBER,358297.67,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),Y7,7,25,NUMBER,1,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),A8,8,1,TEXT,FORT DAUPHIN,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),B8,8,2,TEXT,ATELIER MECA/BOIS,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),C8,8,3,TEXT,OS1,LABEL,MEDIUM,0,Constante textuelle,General
Feuil1 (2),D8,8,4,NUMBER,329616,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),E8,8,5,NUMBER,2,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),F8,8,6,NUMBER,329616,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),G8,8,7,NUMBER,2,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),H8,8,8,NUMBER,329616,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),I8,8,9,NUMBER,2,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),J8,8,10,NUMBER,356100,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),K8,8,11,NUMBER,2,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),L8,8,12,NUMBER,356100,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),M8,8,13,NUMBER,2,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),N8,8,14,NUMBER,382584,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),O8,8,15,NUMBER,2,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
Feuil1 (2),P8,8,16,NUMBER,364513.01,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
Feuil1 (2),Q8,8,17,NUMBER,2,CANDIDATE_INPUT,MEDIUM,0,Constante numérique non calculée ; validation métier nécessaire,General
